FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,CAPACITY
10006485,BEVERLY HILLS JAIL,464 N REXFORD DRIVE,BEVERLY HILLS,CA,90210,LOCAL,OPEN,-999,LOS ANGELES,6037,USA,-999
10006678,ROBERT E. LEWIS RESIDENTIAL TREATMENT ACADEMY,4629 MCCLELLAN BLVD,ANNISTON,AL,36206,STATE,OPEN,20,CALHOUN,1015,USA,30
10003957,ASPC-KINGMAN,4626 WEST ENGLISH DRIVE,GOLDEN VALLEY,AZ,86414,STATE,OPEN,3360,MOHAVE,4015,USA,3400
10003712,COOSA VALLEY YOUTH SERVICES,4625 MCCLELLAN BOULEVARD,ANNISTON,AL,36204,STATE,OPEN,-999,CALHOUN,1015,USA,48
10006679,COOSA VALLEY YOUTH SERVICES - ATTENTION HOME,4621 MCCLELLAN BLVD,ANNISTON,AL,36204,STATE,OPEN,14,CALHOUN,1015,USA,14
10000862,RIVERSIDE COUNTY INDIO JAIL,46057 OASIS STREET,INDIO,CA,92201,COUNTY,OPEN,364,RIVERSIDE,6065,USA,-999
10001799,TABOR CORRECTIONAL INSTITUTION,4600 SWAMP FOX HWY W,TABOR CITY,NC,28463,STATE,OPEN,1721,COLUMBUS,37047,USA,1752
10002134,CENTRAL STATE PRISON,4600 FULTON MILL RD,MACON,GA,31208,STATE,OPEN,1136,BIBB,13021,USA,1153
10005826,MORRIS COUNTY JUVENILE DETENTION CENTER,460 WEST HANOVER AVE,MORRISTOWN,NJ,7960,COUNTY,OPEN,10,MORRIS,34027,USA,42
10001891,FREMONT COUNTY DETENTION CENTER,460 RAILROAD ST,LANDER,WY,82520,COUNTY,OPEN,158,FREMONT,56013,USA,171
10005033,WALDO COUNTY HOLDING FACILITY,45B CONGRESS STREET,BELFAST,ME,4915,COUNTY,OPEN,3,WALDO,23027,USA,32
10004636,CROSSROADS HOPE ACADEMY,45991 BERMONT ROAD,PUNTA GORDA,FL,33982,MULTI,OPEN,0,CHARLOTTE,12015,USA,35
10001838,PARKE COUNTY JAIL,458 W STRAWBERRY RD,ROCKVILLE,IN,47872,COUNTY,OPEN,-999,PARKE,18121,USA,-999
10003799,ELY STATE PRISON,4569 N STATE ROUTE,ELY,NV,89301,STATE,OPEN,1142,WHITE PINE,32033,USA,1183
10004080,RICHLAND PARISH DETENTION CENTER-UNIT II,456 HIGHWAY 15,RAYVILLE,LA,71269,COUNTY,OPEN,310,RICHLAND,22083,USA,358
10001925,GOODMAN CORRECTIONAL INSTITUTION,4556 BROAD RIVER RD,COLUMBIA,SC,29210,STATE,OPEN,436,RICHLAND,45079,USA,552
10001688,WALLA WALLA COUNTY JUVENILE JUSTICE CENTER,455 W ROSE ST,WALLA WALLA,WA,99362,COUNTY,OPEN,-999,WALLA WALLA,53071,USA,-999
10004987,BEADLE COUNTY REGIONAL CORRECTIONAL CENTER,455 4TH ST SW,HURON,SD,57350,COUNTY,OPEN,32,BEADLE,46005,USA,62
10004233,LEE COUNTY-TUPELO JUVENILE DETENTION CENTER,454 N COMMERCE ST,TUPELO,MS,38804,COUNTY,OPEN,20,LEE,28081,USA,22
10000729,YOUTH FORESTRY CAMP #3,4534 TARKILN ROAD,JAMES CREEK,PA,16657,STATE,OPEN,24,HUNTINGDON,42061,USA,50
10001345,KINROSS CORRECTIONAL FACILITY,4533 W. INDUSTRIAL PARK DRIVE,KINCHELOE,MI,49788,STATE,OPEN,1509,CHIPPEWA,26033,USA,1602
10005324,MOUNTAIN HOME CONSERVATION CAMP #10,45260 BEAR CREEK RD,SPRINGVILLE,CA,93265,STATE,OPEN,85,TULARE,6107,USA,-999
10002354,MIRA LOMA DETENTION CENTER,45100 60TH STREET WEST,LANCASTER,CA,93536,FEDERAL,OPEN,0,LOS ANGELES,6037,USA,1200
10000876,LAS COLINAS DETENTION AND REENTRY FACILITY,451 RIVERVIEW PARKWAY,SANTEE,CA,92071,COUNTY,OPEN,846,SAN DIEGO,6073,USA,1270
10006418,FULTON COUNTY JAIL,451 N MAIN ST,SALEM,AR,72576,COUNTY,OPEN,-999,FULTON,5049,USA,-999
10006061,DAWES COUNTY JAIL,451 MAIN STREET,CHADRON,NE,69337,COUNTY,OPEN,8,DAWES,31045,USA,19
10003048,SCI CAMBRIDGE SPRINGS,451 FULLERTON AVE,CAMBRIDGE SPRINGS,PA,16403,STATE,OPEN,1211,CRAWFORD,42039,USA,1018
10003988,ESSEX COUNTY-DELANEY HALL DETENTION FACILITY,451 DOREMUS AVE,NEWARK,NJ,7105,COUNTY,OPEN,-999,ESSEX,34013,USA,1200
10001442,COMMUNITY TRANSITION CENTER,451 CATHERINE ST,JACKSONVILLE,FL,32202,LOCAL,OPEN,258,DUVAL,12031,USA,300
10004185,PITT REGIONAL JUVENILE DETENTION CENTER,451 BELVOIR RD,GREENVILLE,NC,27834,STATE,OPEN,-999,PITT,37147,USA,18
10006084,BUTLER COUNTY JAIL,451 5TH STREET,DAVID CITY,NE,68632,COUNTY,OPEN,18,BUTLER,31023,USA,28
10001855,PLYMOUTH COUNTY JAIL,451 14TH AVENUE NE,LE MARS,IA,51031,COUNTY,OPEN,33,PLYMOUTH,19149,USA,54
10000399,JACKSONVILLE YOUTH ACADEMY,4501 LANNIE RD,JACKSONVILLE,FL,32218,STATE,OPEN,-999,DUVAL,12031,USA,24
10004732,USP MARION CAMP,4500 PRISON ROAD,MARION,IL,62959,FEDERAL,OPEN,240,WILLIAMSON,17199,USA,240
10000694,USP MARION,4500 PRISON ROAD,MARION,IL,62959,FEDERAL,OPEN,1129,WILLIAMSON,17199,USA,1129
10002157,SAINT JOHN'S YOUTH ACADEMY,4500 AVENUE D,ST. AUGUSTINE,FL,32085,STATE,OPEN,63,ST. JOHNS,12109,USA,70
10003382,STARK COUNTY JAIL,4500 ATLANTIC BLVD NE,CANTON,OH,44705,COUNTY,OPEN,448,STARK,39151,USA,501
10001230,MOBILE COUNTY METRO JAIL,450 ST EMMANUEL ST,MOBILE,AL,36603,COUNTY,OPEN,1500,MOBILE,1097,USA,1500
10002252,COCHISE COUNTY JAIL - WILLCOX,450 S HASKELL AVE,WILLCOX,AZ,85643,COUNTY,OPEN,11,COCHISE,4003,USA,-999
10003948,BAY REGIONAL JUVENILE DETENTION CENTER,450 EAST 11TH STREET,PANAMA CITY,FL,32401,STATE,OPEN,27,BAY,12005,USA,32
10003044,ERIE COUNTY PRE-RELEASE CENTER,450 E 16TH ST,ERIE,PA,16503,COUNTY,OPEN,-999,ERIE,42049,USA,208
10003900,GAINESVILLE REGIONAL YOUTH DETENTION CENTER,450 CRESCENT DRIVE,GAINESVILLE,GA,30501,STATE,OPEN,12,HALL,13139,USA,64
10002096,JUDGE JOHN CONNELLY YOUTH CENTER,450 CANTERBURY ST,ROSLINDALE,MA,2131,STATE,OPEN,75,SUFFOLK,25025,USA,-999
10001350,EMMET COUNTY CORRECTIONAL FACILITY,450 BAY ST,PETOSKEY,MI,49770,COUNTY,OPEN,82,EMMET,26047,USA,103
10000889,INMATE RECEPTION CENTER,450 BAUCHET STREET,LOS ANGELES,CA,90012,COUNTY,OPEN,-999,LOS ANGELES,6037,USA,-999
10005375,TWIN TOWERS CORRECTIONAL FACILITY,450 BAUCHET STREET,LOS ANGELES,CA,90012,COUNTY,OPEN,3334,LOS ANGELES,6037,USA,2000
10003604,CASS COUNTY JAIL,450 34TH ST S,FARGO,ND,58103,COUNTY,OPEN,256,CASS,38017,USA,252
10002276,ADAMS COUNTY ADULT CORRECTIONAL COMPLEX,45 MAJOR BELL LANE,GETTYSBURG,PA,17325,COUNTY,OPEN,287,ADAMS,42001,USA,449
10003746,WASHINGTON COUNTY SHERIFFS DEPARTMENT/JAIL,45 COURT ST,CHATOM,AL,36518,COUNTY,OPEN,80,WASHINGTON,1129,USA,-999
10005788,FRANKLIN COUNTY JAIL / SHERIFF,45 BARE HILL ROAD,MALONE,NY,12953,COUNTY,OPEN,94,FRANKLIN,36033,USA,-999
10006700,ORIN ALLEN YOUTH REHABILITATION FACILITY,4491 BIXLER ROAD,BYRON,CA,94514,COUNTY,OPEN,-999,CONTRA COSTA,6013,USA,100
10001061,PENDLETON CORRECTIONAL FACILITY,4490 W REFORMATORY RD,PENDLETON,IN,46064,STATE,OPEN,1800,MADISON,18095,USA,1800
10003479,CENTRAL UTAH YOUTH CENTER,449 NO. HIGHWAY 89,RICHFIELD,UT,84701,STATE,OPEN,4,SEVIER,49041,USA,16
10006427,CALHOUN COUNTY JAIL,449 9TH STREET,HAMPTON,AR,71744,COUNTY,OPEN,-999,CALHOUN,5013,USA,30
10003504,CRIMINAL JUSTICE CENTER,448 SECOND AVE N,NASHVILLE,TN,37201,COUNTY,OPEN,2858,DAVIDSON,47037,USA,3111
10002353,CALIFORNIA STATE PRISON-LOS ANGELES COUNTY (LAC),44750 60TH STREET WEST,LANCASTER,CA,93536,STATE,OPEN,3418,LOS ANGELES,6037,USA,2300
10003017,FPC DULUTH,4464 RALSTON DRIVE,DULUTH,MN,55811,FEDERAL,OPEN,627,ST. LOUIS,27137,USA,901
10001141,BROAD RIVER CORRECTIONAL INSTITUTION,4460 BROAD RIVER RD,COLUMBIA,SC,29210,STATE,OPEN,1304,RICHLAND,45079,USA,1438
10000004,FCI MORGANTOWN,446 GREENBAG ROAD,MORGANTOWN,WV,26501,FEDERAL,OPEN,685,MONONGALIA,54061,USA,1302
10005360,FACILITY 8 DETENTION FACILITY,446 ALTA ROAD,SAN DIEGO,CA,92158,COUNTY,OPEN,248,SAN DIEGO,6073,USA,200
10001538,GEORGE F BAILEY DETENTION FACILITY,446 ALTA ROAD,SAN DIEGO,CA,92158,COUNTY,OPEN,1668,SAN DIEGO,6073,USA,1380
10005354,EAST MESA JUVENILE DETENTION FACILITY,446 ALTA ROAD,SAN DIEGO,CA,92158,COUNTY,OPEN,-999,SAN DIEGO,6073,USA,290
10001537,EAST MESA REENTRY FACILITY,446 ALTA ROAD,SAN DIEGO,CA,92158,COUNTY,OPEN,716,SAN DIEGO,6073,USA,760
10000353,OKALOOSA YOUTH ACADEMY AND CRESTVIEW SEX OFFENDER PROGRAM,4455 STRAIGHTLINE RD,CRESTVIEW,FL,32539,STATE,OPEN,63,OKALOOSA,12091,USA,75
10000365,NORTHWEST FLORIDA RECEPTION CENTER,4455 SAM MITCHELL DR,CHIPLEY,FL,32428,STATE,OPEN,1015,WASHINGTON,12133,USA,1303
10000368,NORTHWEST FLORIDA RECEPTION CENTER ANNEX,4455 SAM MITCHELL DR,CHIPLEY,FL,32428,STATE,OPEN,1428,WASHINGTON,12133,USA,1415
10001928,GRAHAM (CAMILLE GRIFFIN) CORRECTIONAL INSTITUTION,4450 BROAD RIVER RD,COLUMBIA,SC,29210,STATE,OPEN,528,RICHLAND,45079,USA,916
10001019,HILLSBOROUGH COUNTY CORRECTIONS CENTER,445 WILLOW ST,MANCHESTER,NH,3103,COUNTY,OPEN,536,HILLSBOROUGH,33011,USA,724
10000351,OKALOOSA REGIONAL JUVENILE DETENTION CENTER,4448 STRAIGHT LINE RD,CRESTVIEW,FL,32539,STATE,OPEN,84,OKALOOSA,12091,USA,38
10005574,CLARKE COUNTY JAIL,444 WEST DONALD STREET,QUITMAN,MS,39355,COUNTY,OPEN,-999,CLARKE,28023,USA,-999
10005023,BAMBERG COUNTY DETENTION CENTER,444 SECOND ST,BAMBERG,SC,29003,COUNTY,OPEN,-999,BAMBERG,45009,USA,-999
10006491,COVINA JAIL,444 N CITRUS AVENUE,COVINA,CA,91723,LOCAL,OPEN,-999,LOS ANGELES,6037,USA,20
10003768,COLFAX COUNTY VIGIL-MALDONADO DETENTION CENTER,444 HEREFORD STREET,RATON,NM,87740,COUNTY,OPEN,-999,COLFAX,35007,USA,42
10001749,CASWELL CORRECTIONAL CENTER,444 COUNTY HOME RD,BLANCH,NC,27212,STATE,OPEN,460,CASWELL,37033,USA,460
10003531,RHEA COUNTY JAIL,444 2ND AVE,DAYTON,TN,37321,COUNTY,OPEN,110,RHEA,47143,USA,87
10000865,SANTA BARBARA COUNTY MAIN JAIL,4436 CALLE REAL,SANTA BARBARA,CA,93110,COUNTY,OPEN,779,SANTA BARBARA,6083,USA,659
10005352,SANTA BARBARA COUNTY MEDIUM SECURITY FACILITY,4436 CALLE REAL,SANTA BARBARA,CA,93110,COUNTY,OPEN,206,SANTA BARBARA,6083,USA,160
10006946,180 DEGREES VONWALD GROUP HOME,4435 BAMBER VALLEY ROAD SW,ROCHESTER,MN,55902,STATE,OPEN,12,OLMSTED,27109,USA,12
10003383,STARK REGIONAL COMMUNITY CORRECTION CENTER,4433 LESH ST,LOUISVILLE,OH,44641,STATE,OPEN,-999,STARK,39151,USA,124
10003566,NORTHEAST OKLAHOMA CORRECTIONAL CENTER,442586 E 250 RD,VINITA,OK,74301,STATE,OPEN,514,CRAIG,40035,USA,517
10000294,DEKALB COUNTY JAIL,4425 MEMORIAL DRIVE,DECATUR,GA,30032,COUNTY,OPEN,147,DEKALB,13089,USA,3800
10003429,BUTLER COUNTY RESOLUTIONS JAIL,442 S 2ND ST,HAMILTON,OH,45011,COUNTY,OPEN,0,BUTLER,39017,USA,241
10002012,NMJC BEMIDJI SATELLITE HOME I,442 NORWAY COURT NORTHWEST,BEMIDJI,MN,56601,LOCAL,OPEN,4,BELTRAMI,27007,USA,5
10001786,ALBEMARLE CORRECTIONAL INSTITUTION,44150 AIRPORT RD,NEW LONDON,NC,28127,STATE,OPEN,624,STANLY,37167,USA,816
10000888,MEN'S CENTRAL JAIL,441 BACHET STREET,LOS ANGELES,CA,90012,COUNTY,OPEN,4281,LOS ANGELES,6037,USA,6750
10005748,LINN-BENTON JUVENILE DETENTION CENTER,4400 LOCHNER ROAD SOUTHEAST,ALBANY,OR,97322,COUNTY,OPEN,-999,LINN,41043,USA,20
10005749,OAK CREEK YOUTH CORRECTIONAL FACILITY,4400 LOCHNER ROAD SOUTHEAST,ALBANY,OR,97322,STATE,OPEN,61,LINN,41043,USA,75
10002112,ACWORTH DETENTION CENTER,4400 ACWORTH INDUSTRIAL DR NW,ACWORTH,GA,30101,LOCAL,OPEN,-999,COBB,13067,USA,41
10001317,ITASCA COUNTY JAIL / SHERIFF,440 NE 1ST AVENUE,GRAND RAPIDS,MN,55744,COUNTY,OPEN,107,ITASCA,27061,USA,107
10003607,DAKOTA WOMEN'S CORRECTIONAL AND REHABILITATION CENTER,440 MCKENZIE ST,NEW ENGLAND,ND,58647,STATE,OPEN,113,HETTINGER,38041,USA,126
10006412,LONOKE COUNTY JAIL,440 DEE DEE LN,LONOKE,AR,72086,COUNTY,OPEN,192,LONOKE,5085,USA,-999
10001155,DAWSON COUNTY CORRECTIONAL FACILITY,440 COLORADO BLVD,GLENDIVE,MT,59330,STATE,OPEN,141,DAWSON,30021,USA,141
10002442,COLVILLE TRIBAL CORRECTIONAL FACILITY,44 SCHOOLHOUSE LOOP RD,NESPELEM,WA,99155,LOCAL,OPEN,27,OKANOGAN,53047,USA,60
10003929,TALBOT COUNTY JAIL,44 NORTH WASHINGTON AVENUE,TALBOTTON,GA,31827,COUNTY,OPEN,-999,TALBOT,13263,USA,-999
10005221,WAYNE COUNTY CORRECTIONAL FACILITY,44 MID-WAYNE DR,HONESDALE,PA,18431,COUNTY,OPEN,94,WAYNE,42127,USA,201
10001489,QUEHANNA BOOT CAMP,4395 QUEHANNA HWY,KARTHAUS,PA,16845,STATE,OPEN,457,CLEARFIELD,42033,USA,565
10006951,NORTH STAR GROUP HOME EAST,43815 FOREST ROAD,DEER RIVER,MN,56636,STATE,OPEN,8,ITASCA,27061,USA,8
10000615,ASPC-EYMAN,4374 E BUTTE AVE,FLORENCE,AZ,85132,STATE,OPEN,5293,PINAL,4021,USA,5503
10000261,FLORENCE MCCLURE WOMEN'S CORRECTIONAL CENTER,4370 SMILEY RD,LAS VEGAS,NV,89115,STATE,OPEN,991,CLARK,32003,USA,950
10001661,ST. MARTIN PARISH CORRECTIONAL (SUB-STATION),437 W MILLS AVE,BREAUX BRIDGE,LA,70517,COUNTY,OPEN,0,ST. MARTIN,22099,USA,365
10004785,LEWIS COUNTY JAIL,437 SWAN AVENUE,HOHENWALD,TN,38462,COUNTY,OPEN,44,LEWIS,47101,USA,47
10004940,SIOUX COUNTY JAIL,4363 IRONWOOD AVENUE,ORANGE CITY,IA,51041,COUNTY,OPEN,16,SIOUX,19167,USA,67
10006717,MESA COUNTY COMMUNITY CORRECTIONS - CHIPETA BUILDING,436 SOUTH 7TH STREET,GRAND JUNCTION,CO,81501,COUNTY,OPEN,-999,MESA,8077,USA,-999
10003786,VALENCIA COUNTY ADULT DETENTION CENTER,436 COURTHOUSE RD,LOS LUNAS,NM,87031,COUNTY,OPEN,-999,VALENCIA,35061,USA,109
10001367,MACOMB COUNTY JAIL,43565 ELIZABETH RD,MOUNT CLEMENS,MI,48043,COUNTY,OPEN,1148,MACOMB,26099,USA,1238
10002700,CHARLESTON COUNTY JUVENILE DETENTION CENTER,4350 HEADQUARTERS RD,CHARLESTON,SC,29405,COUNTY,OPEN,-999,CHARLESTON,45019,USA,26
10002694,AIKEN COUNTY DETENTION CENTER,435 WIRE RD,AIKEN,SC,29801,COUNTY,OPEN,413,AIKEN,45003,USA,450
10001142,KIRKLAND CORRECTIONAL INSTITUTION,4344 BROAD RIVER RD,COLUMBIA,SC,29210,STATE,OPEN,1368,RICHLAND,45079,USA,1910
10003748,BALDWIN COUNTY REGIONAL JUVENILE DETENTION CENTER,43405 NICHOLSVILLE ROAD,BAY MINETTE,AL,36507,COUNTY,OPEN,26,BALDWIN,1003,USA,30
10001005,THOMPSON CORRECTIONAL CENTER,434 STATE FARM RD,DEERFIELD,WI,53531,STATE,OPEN,141,DANE,55025,USA,118
10004618,YOUTH ENVIRONMENTAL SERVICES,4337 SAFFOLD ROAD,WIMAUMA,FL,33598,STATE,OPEN,-999,HILLSBOROUGH,12057,USA,32
10001315,ST LOUIS COUNTY JAIL,4334 HAINES ROAD,DULUTH,MN,55811,COUNTY,OPEN,161,ST. LOUIS,27137,USA,197
10000885,VENTURA COUNTY JUVENILE JUSTICE COMPLEX,4333 VINEYARD AVE,OXNARD,CA,93036,COUNTY,OPEN,-999,VENTURA,6111,USA,420
10006222,CAMP MILLER,433 S. ENCINAL CYN. RD.,MALIBU,CA,90265,COUNTY,OPEN,-999,LOS ANGELES,6037,USA,-999
10003349,CUYAHOGA HILLS JUVENILE CORRECTIONAL FACILITY,4321 GREEN RD,HIGHLAND HILLS,OH,44128,STATE,OPEN,250,CUYAHOGA,39035,USA,256
10006287,WOODLAND HILLS TREATMENT CENTER,4321 ALLANDALE AVE,DULUTH,MN,55803,LOCAL,OPEN,-999,ST. LOUIS,27137,USA,-999
10004380,STONEWALL COUNTY JAIL,432 SOUTH JEFFERSON,ASPERMONT,TX,79502,COUNTY,OPEN,1,STONEWALL,48433,USA,10
10004393,CALLAHAN COUNTY JAIL,432 MARKET ST,BAIRD,TX,79504,COUNTY,OPEN,1,CALLAHAN,48059,USA,10
10000028,DENMAR CORRECTIONAL CENTER,4319 DENMAR ROAD,HILLSBORO,WV,24946,STATE,OPEN,232,POCAHONTAS,54075,USA,216
10003775,"PENITENTIARY OF NEW MEXICO, LEVEL II UNIT",4311 STATE HWY 14,SANTA FE,NM,87504,STATE,OPEN,191,SANTA FE,35049,USA,-999
10003774,"PENITENTIARY OF NEW MEXICO, LEVEL V UNIT",4311 STATE HWY 14,SANTA FE,NM,87504,STATE,OPEN,300,SANTA FE,35049,USA,-999
10003773,"PENITENTIARY OF NEW MEXICO, LEVEL VI UNIT",4311 STATE HWY 14,SANTA FE,NM,87504,STATE,OPEN,300,SANTA FE,35049,USA,-999
10000997,WINNEBAGO COUNTY JAIL,4311 JACKSON ST,OSHKOSH,WI,54901,COUNTY,OPEN,312,WINNEBAGO,55139,USA,355
10006896,WRANGELL CORRECTIONAL CENTER,431 ZIMOVIA HIGHWAY,WRANGELL,AK,99929,LOCAL,OPEN,-999,WRANGELL BOROUGH,2275,USA,-999
10004981,WALWORTH COUNTY JAIL,4308 4TH AVE,SELBY,SD,57472,COUNTY,OPEN,-999,WALWORTH,46129,USA,32
10005365,VERNON CITY JAIL (HOLDING FACILITY),4305 SANTA FE AVENUE,VERNON,CA,90058,LOCAL,OPEN,-999,LOS ANGELES,6037,USA,19
10002917,GARZA EAST TRANSFER FACILITY,4304 HWY 202,BEEVILLE,TX,78102,STATE,OPEN,1744,BEE,48025,USA,2458
10006300,CHASE FIELD WILDERNESS UNIT,4304 HWY 202,BEEVILLE,TX,78102,STATE,OPEN,414,BEE,48025,USA,-999
10003274,HENRICO COUNTY JAIL WEST,4301 E PARHAM RD,HENRICO,VA,23228,COUNTY,OPEN,600,HENRICO,51087,USA,521
10002569,WINNEBAGO CORRECTIONAL CENTER,4300 SHERMAN RD,WINNEBAGO,WI,54985,STATE,OPEN,289,WINNEBAGO,55139,USA,210
10002737,COLLIN COUNTY DETENTION FACILITY,4300 COMMUNITY AVE,MCKINNEY,TX,75071,COUNTY,OPEN,1189,COLLIN,48085,USA,1298
10002065,GOODHUE COUNTY ADULT DETENTION CENTER,430 WEST 6TH STREET,RED WING,MN,55066,COUNTY,OPEN,85,GOODHUE,27049,USA,170
10004278,HUMBOLDT COUNTY JAIL,430 SUMNER AVENUE,HUMBOLDT,IA,50548,COUNTY,OPEN,-999,HUMBOLDT,19091,USA,-999
10001129,PERRY CORRECTIONAL INSTITUTION,430 OAKLAWN RD,PELZER,SC,29669,STATE,OPEN,874,GREENVILLE,45045,USA,972
10002567,WAUSHARA COUNTY JAIL,430 E DIVISION ST,WAUTOMA,WI,54982,COUNTY,OPEN,113,WAUSHARA,55137,USA,125
10002095,BOSTON PRE-RELEASE CENTER,430 CANTERBURY ST,ROSLINDALE,MA,2131,STATE,OPEN,106,SUFFOLK,25025,USA,175
10002296,MORRIS COUNTY CORRECTIONAL FACILITY,43 JOHN ST,MORRISTOWN,NJ,7960,COUNTY,OPEN,572,MORRIS,34027,USA,524
10005426,CARROLL COUNTY JAIL,43 2ND STREET SOUTHEAST,CARROLLTON,OH,44615,COUNTY,OPEN,-999,CARROLL,39019,USA,41
10004017,SOUTHERN STATE CORRECTIONAL FACILITY,4295 N DELSEA DR,DELMONT,NJ,8314,STATE,OPEN,1689,CUMBERLAND,34011,USA,1352
10001518,BAYSIDE STATE PRISON FARM,4293 STATE ROUTE 47,LEESBURG,NJ,8327,STATE,OPEN,512,CUMBERLAND,34011,USA,-999
10004018,BAYSIDE STATE PRISON,4293 RTE 47,LEESBURG,NJ,8327,STATE,OPEN,1143,CUMBERLAND,34011,USA,-999
10004250,HINDS COUNTY RESTITUTION CENTER,429 S GALLATIN ST,JACKSON,MS,39203,STATE,OPEN,2,HINDS,28049,USA,6
10006790,GENESEE VALLEY REGIONAL CENTER,4287 WEST PASADENA AVENUE,FLINT,MI,48504,COUNTY,OPEN,-999,GENESEE,26049,USA,-999
10006522,SEQUEL TSI-TUSKEGEE,4280 US HIGHWAY 29 SOUTH,TUSKEGEE,AL,36083,STATE,OPEN,-999,MACON,1087,USA,50
10002570,DRUG ABUSE CORRECTIONAL CENTER,4280 N SHERMAN RD,WINNEBAGO,WI,54985,STATE,OPEN,271,WINNEBAGO,55139,USA,125
10005161,IOSCO COUNTY JAIL,428 W LAKE STREET,TAWAS CITY,MI,48763,COUNTY,OPEN,77,IOSCO,26069,USA,63
10006080,DODGE COUNTY DETENTION FACILITY,428 NORTH BROAD STREET,FREMONT,NE,68025,COUNTY,OPEN,-999,DODGE,31053,USA,16
10004280,BUTLER COUNTY JAIL,428 6TH STREET,ALLISON,IA,50602,COUNTY,OPEN,11,BUTLER,19023,USA,12
10002459,ELEANOR CHASE HOUSE WORK RELEASE,427 W 7TH AVE,SPOKANE,WA,99204,STATE,OPEN,26,SPOKANE,53063,USA,40
10006221,CAMP KILPATRICK,427 S. ENCINAL CYN. RD,MALIBU,CA,90265,COUNTY,OPEN,-999,LOS ANGELES,6037,USA,-999
10002084,CHIPPEWA CORRECTIONAL FACILITY,4269 W. M-80,KINCHELOE,MI,49784,STATE,OPEN,2322,CHIPPEWA,26033,USA,2366
10000868,SANTA MARIA JUVENILE HALL,4263 CALIFORNIA BOULEVARD,SANTA MARIA,CA,93455,COUNTY,OPEN,80,SANTA BARBARA,6083,USA,140
10005763,NYE COUNTY JAIL - CENTRAL AREA COMMAND,426 C AVE,BEATTY,NV,89003,COUNTY,OPEN,-999,NYE,32023,USA,-999
10003063,MONROE COUNTY CORRECTIONAL FACILITY,4250 MANOR DR,STROUDSBURG,PA,18360,COUNTY,OPEN,347,MONROE,42089,USA,409
10002916,GARZA WEST TRANSFER FACILITY,4250 HWY 202,BEEVILLE,TX,78102,STATE,OPEN,2147,BEE,48025,USA,2278
10003160,BUFFALO FEDERAL DETENTION FACILITY,4250 FRDERAL DR,BATAVIA,NY,14020,FEDERAL,OPEN,519,GENESEE,36037,USA,-999
10003771,SANTA FE COUNTY YOUTH DEVELOPMENT FACILITY,4250 AIRPORT RD,SANTA FE,NM,87507,COUNTY,OPEN,40,SANTA FE,35049,USA,63
10003473,JUAB COUNTY JAIL / SHERIFF,425 W SHEEP LANE DR,NEPHI,UT,84648,COUNTY,OPEN,-999,JUAB,49023,USA,-999
10006482,ANAHEIM DETENTION FACILITY,425 S HARBOR BLVD,ANAHEIM,CA,92805,LOCAL,OPEN,-999,ORANGE,6059,USA,120
10004837,LYON COUNTY JAIL,425 MECHANIC STREET,EMPORIA,KS,66801,COUNTY,OPEN,-999,LYON,20111,USA,163
10002269,CAMBRIA COUNTY PRISON,425 MANOR DRIVE,EBENSBURG,PA,15931,COUNTY,OPEN,475,CAMBRIA,42021,USA,495
10002275,BEDFORD COUNTY CORRECTIONAL FACILITY,425 IMLERTOWN RD,BEDFORD,PA,15522,COUNTY,OPEN,160,BEDFORD,42009,USA,181
10003861,SPECTRUM GIRLS DETENTION CENTER,425 HARVARD STREET,DORCHESTER,MA,2124,STATE,OPEN,-999,SUFFOLK,25025,USA,20
10002056,RAMSEY COUNTY JAIL,425 GROVE STREET,SAINT PAUL,MN,55101,COUNTY,OPEN,359,RAMSEY,27123,USA,500
10000849,MESA VERDE DETENTION FACILITY,425 GOLDEN STATE AVE,BAKERSFIELD,CA,93301,MULTI,OPEN,387,KERN,6029,USA,400
10004211,GASTON COUNTY JAIL,425 DR. MARTIN LUTHER KING JR WAY,GASTONIA,NC,28052,COUNTY,OPEN,-999,GASTON,37071,USA,584
10001525,SAN FRANCISCO COUNTY JAIL #2,425 7TH STREET,SAN FRANCISCO,CA,94103,COUNTY,OPEN,232,SAN FRANCISCO,6075,USA,392
10001207,BIRMINGHAM CITY JAIL,425 6TH AVENUE SOUTH,BIRMINGHAM,AL,35205,LOCAL,OPEN,-999,JEFFERSON,1073,USA,-999
10000480,ST. PETERSBURG COMMUNITY RELEASE CENTER,4237 8TH AVE S,ST PETERSBURG,FL,33711,STATE,OPEN,141,PINELLAS,12103,USA,-999
10006423,CRAWFORD COUNTY DETENTION CENTER,4235 ALMA HIGHWAY,VAN BUREN,AR,72956,COUNTY,OPEN,-999,CRAWFORD,5033,USA,88
10001174,FIVE COUNTY TREATMENT & YOUTH REHABILITATION CENTER,423 N 2300 E,ST. ANTHONY,ID,83445,COUNTY,OPEN,22,FREMONT,16043,USA,56
10004484,SANDERSVILLE REGIONAL YOUTH DETENTION CENTER,423 INDUSTRIAL DRIVE,SANDERSVILLE,GA,31082,STATE,OPEN,3,WASHINGTON,13303,USA,30
